pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
ZBN20040306.002-5-4,ZBN20040306.002,5,real,These remarks are seen to prevent Chen Shui-bian from taking extremist actions .,This demonstration of position is interpreted by the public as aiming at deterring and preventing Chen Shui-bian from going to the extreme .,these remark be see to prevent chen shui-bian from take extremist action .,this demonstration of position be interpret by the public a aim at deter and prevent chen shui-bian from go to the extreme .,0.75,10,12-22 5-14 6-15 7-16 8-17 3-5 10-21 2-4 ,{},{},{},{},{},{},{}
VOM19981231_0700_0197-3-31,VOM19981231_0700_0197,3,real,The Yemen Government said that Yemenis troops made the attack on the kidnapers when it became apparent some of those kidnapped were going to be killed .,The Yemen government said the army attacked the kidnappers when some hostages were obviously being killed .,the yemen government say that yemeni troop make the attack on the kidnaper when it become apparent some of those kidnap be go to be kill .,the yemen government say the army attack the kidnapper when some hostage be obviously be kill .,0.6428571428571428,10,26-16 0-0 1-1 2-2 3-3 24-14 25-15 9-6 8-4 6-5 ,{},{},{},{},{},{},{}
GMW_CMN_20070712.0030-18-5,GMW_CMN_20070712.0030,18,real,"Only a civilized and orderly environment will make tourists come , go and return gladly .","Only a civilized and orderly environment will enable visitors to come gladly , to return after fully enjoying themselves , and to revisit with excitement .","only a civilized and orderly environment will make tourist come , go and return gladly .","only a civilized and orderly environment will enable visitor to come gladly , to return after fully enjoy themselves , and to revisit with excitement .",0.52,10,15-25 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 13-14 14-11 9-10 ,{},{},{},{},{},{},{}
XIN20030107.0166-7-3,XIN20030107.0166,7,real,"Finally , the clay sheep has reaped the laurel with absolute predominant number of votes and was chosen as mascot for the year of sheep .",It finally won the title of the Year of Goat 's mascot with overwhelming votes .,"finally , the clay sheep have reap the laurel with absolute predominant number of vote and be choose a mascot for the year of sheep .",it finally win the title of the year of goat 's mascot with overwhelming vote .,0.7142857142857143,10,25-15 21-6 22-7 23-8 0-1 14-14 19-11 ,{},{},{},{},{},{},{}
VOM19981230_0700_0515-3-16,VOM19981230_0700_0515,3,real,"However , the Republican prosecutor from the House of Representatives hopes that as many as 15 people including Lewinsky be subpoenaed to testify in court .",The Republican prosecutors hope to ask Lewinsky and another 15 people to testify in court .,"however , the republican prosecutor from the house of representative hope that as many a 15 people include lewinsky be subpoena to testify in court .",the republican prosecutor hope to ask lewinsky and another 15 people to testify in court .,0.5714285714285714,10,25-15 21-11 22-12 23-13 24-14 2-0 3-1 4-2 15-9 16-10 18-6 10-3 ,{},{},{},{},{},{},{}
VOM19981111_0700_1476-4-35,VOM19981111_0700_1476,4,real,Now please listen to the detailed contents of the report broadcast to you by Ma Kaiyue .,Now the details from Ma Kaiyue .,now please listen to the detailed content of the report broadcast to you by ma kaiyue .,now the detail from ma kaiyue .,0.7058823529411764,10,16-6 14-4 15-5 5-2 4-1 ,{},{},{},{},{},{},{}
VOM19981219_0700_1548-8-20,VOM19981219_0700_1548,8,real,"According to United Nations Economic Commission , Brazil 's severe economic situation will be mirrored in some countries located in the cone shape region south of Brazil .",The hard economic situation in Brazil reflected in some countries of the south part of South America .,"accord to united nation economic commission , brazil 's severe economic situation will be mirror in some country locate in the cone shape region south of brazil .",the hard economic situation in brazil reflect in some country of the south part of south america .,0.6551724137931034,10,27-17 15-7 16-8 17-9 10-2 11-3 7-5 23-13 20-11 9-1 14-6 24-12 ,{},{},{},{},{},{},{}
ZBN20020322.0003-5-5,ZBN20020322.0003,5,real,Williams from the International Association of Astronomy based in Cambridge of Massachusetts helped position the asteroid .,Mr Williams of the Small Planet Center of Cambridge International Astonomy Association in Marsecusettes used to help affirm the direction and location of this small planet .,williams from the international association of astronomy base in cambridge of massachusetts help position the asteroid .,mr williams of the small planet center of cambridge international astonomy association in marsecusettes use to help affirm the direction and location of this small planet .,0.6785714285714286,10,16-26 4-11 3-9 0-1 9-8 12-16 13-21 ,{},{},{},{},{},{},{}
VOM19981116_0900_3477-3-31,VOM19981116_0900_3477,3,real,The three accused have been sentenced to imprisonment because of their rule of terror in the POW camp .,Another three defendants were sentenced to fixed-term imprisonment because of their roles in the dreadful ruling which were told by the people in the camp of war prisoners .,the three accuse have be sentence to imprisonment because of their rule of terror in the pow camp .,another three defendant be sentence to fixed-term imprisonment because of their role in the dreadful ruling which be tell by the people in the camp of war prisoner .,0.5862068965517242,10,18-28 7-7 8-8 9-9 10-10 4-3 5-4 6-5 14-12 15-13 17-24 16-27 1-1 11-15 ,{},{},{},{},{},{},{}
XIA20041205.0041-5-0,XIA20041205.0041,5,real,"However , a dispute about the result broke out between the two rival candidates in the elections , Khajimba who has Russia 's support and opposition leader Bagapsh .","However , a dispute over the results erupted between election rivals , Russian-backed Khajimba and opposition leader Bagapsh .","however , a dispute about the result break out between the two rival candidate in the election , khajimba who have russia 's support and opposition leader bagapsh .","however , a dispute over the result erupt between election rival , russian-backed khajimba and opposition leader bagapsh .",0.48275862068965514,10,28-18 24-14 25-15 26-16 27-17 0-0 1-1 2-2 3-3 5-5 6-6 12-10 16-9 18-13 ,{},{},{},{},{},{},{}
XIN20020317.0152-6-3,XIN20020317.0152,6,real,"It is understood that the cut off date for submission of creations for this painting and calligraphy competition is set at April 20 , 2002 .","It is learned that the deadline for submission of works is April 20 , 2002 .","it be understood that the cut off date for submission of creation for this painting and calligraphy competition be set at april 20 , 2002 .","it be learn that the deadline for submission of work be april 20 , 2002 .",0.5555555555555556,10,25-15 21-11 22-12 23-13 24-14 8-6 9-7 10-8 0-0 1-1 3-3 4-4 7-5 11-9 ,{},{},{},{},{},{},{}
ZBN19981011_0106-6-4,ZBN19981011_0106,6,real,The National Youth League said these activities are aimed at showing support and adoration for the state leaders .,"The National Front Youth League indicates that these activities are meant to express the support , love , and esteem of the Youth League to the state leader .",the national youth league say these activity be aim at show support and adoration for the state leader .,"the national front youth league indicate that these activity be mean to express the support , love , and esteem of the youth league to the state leader .",0.5714285714285714,10,18-28 15-25 16-26 17-27 5-7 6-8 7-9 0-0 1-1 2-3 3-4 4-5 8-10 10-12 11-14 12-18 ,{},{},{},{},{},{},{}
ZBN19981130_0038-5-14,ZBN19981130_0038,5,real,"As soon as the senior officials ' disagreement surfaced over whether the cabinet seat for the Liberal Party is agreed upon , the coalition government fell into instability .",High officials ' open disagreement on cabinet positions in the Social Democratic Party made the united government unstable .,"as soon a the senior official ' disagreement surface over whether the cabinet seat for the liberal party be agree upon , the coalition government fell into instability .",high official ' open disagreement on cabinet position in the social democratic party make the united government unstable .,0.7777777777777778,10,28-18 5-1 6-2 17-12 13-7 15-9 7-4 24-16 22-14 12-6 4-0 27-17 ,{},{},{},{},{},{},{}
ZBN19981026_0045-9-33,ZBN19981026_0045,9,real,"At its peak in 50s , about 100 thousand people shopped at Haderson Mansion daily .","During its prime time in 1950s , the number of the people who went shopping in Hudson Building every day was about 100 thousand people .","at it peak in 50 , about 100 thousand people shop at haderson mansion daily .","during it prime time in 1950s , the number of the people who go shop in hudson building every day be about 100 thousand people .",0.6896551724137931,10,15-25 6-21 7-22 8-23 9-24 10-14 4-5 14-19 3-4 5-6 ,{},{},{},{},{},{},{}
artb_552-5-31,artb_552,5,real,The spokesman pointed out the necessity of selecting specific targets to avoid hitting innocent civilians .,"However , the spokesman said that the related military strikes against terrorism should be aimed at specific targets to avoid the injury of innocent civilians .",the spokesman point out the necessity of select specific target to avoid hit innocent civilian .,"however , the spokesman say that the related military strike against terrorism should be aim at specific target to avoid the injury of innocent civilian .",0.6551724137931034,10,15-25 8-16 9-17 10-18 11-19 13-23 14-24 0-2 1-3 2-4 12-9 ,{},{},{},{},{},{},{}
artb_062-5-4,artb_062,5,real,Brody reiterated `` Italy 's readiness '' to contribute to the achievement of positive progress in the peace process in the Middle East .,Brodi reaffirmed Italy 's willingness to contribute to the Middle East peace process .,brody reiterate `` italy 's readiness '' to contribute to the achievement of positive progress in the peace process in the middle east .,brodi reaffirm italy 's willingness to contribute to the middle east peace process .,0.5652173913043479,10,23-13 7-5 8-6 9-7 10-8 21-9 22-10 3-2 4-3 17-11 18-12 1-1 0-0 5-4 ,{},{},{},{},{},{},{}
artb_561-4-24,artb_561,4,real,"A spokesman for the Iranian Foreign Ministry , Hamed Reza Asfa , rejected these statements made by Saddam and described them as `` baseless and racist '' .",Iranian ministry of foreign affairs spokesman rejected Saddam 's statements and described them as senseless and racial .,"a spokesman for the iranian foreign ministry , ham reza asfa , reject these statement make by saddam and describe them a `` baseless and racist '' .",iranian ministry of foreign affair spokesman reject saddam 's statement and describe them a senseless and racial .,0.6,10,27-17 18-10 19-11 20-12 21-13 12-6 6-1 4-0 5-3 14-9 17-7 1-5 25-16 24-15 ,{},{},{},{},{},{},{}
