mtc-trial:619	the news from the Chinese Human Rights Information Center said that originally about twenty members of the Chinese Democratic Party from Shanghai branch had planned to hold their first meeting in a restaurant in Hangzhou city on Friday afternoon .	according to the Information Center of Chinese Human Rights and Democratic Movement , about twenty members of the Chinese Democratic Party of the Zhejiang and Shanghai branches originally planned to meet at a restaurant in Hangzhou city on Friday afternoon to hold their first conference .
mtc-trial:501	'' we do not intend to stay until the term is over .	'' we do not plan to stay in office up till the expiry of our term .
mtc-trial:575	he said that the U.S. Congress 's annual discussion on this issue will only hurt the U.S. itself , affecting the confidence of American business people investing in China and thus affecting job opportunities for Americans .	he pointed out to Congress that discussing the problem annually would only bring disadvantages to the US . in fact , it would affect the confidence of US businessmen about investing in China , thus affecting employment opportunities for US citizens .
mtc-trial:629	China plans to invest in fundamental equipment to counteract the effect of the Asian financial crisis .	China plans to make investments in its infrastructure facilities in order to cast off the effects of the Asian financial crisis .
mtc-trial:589	Norodom Ranariddh , the first prime minister of the government of the Kingdom of Cambodia , and Hun Sen , the second prime minister , met Benni Weidiaonuo , newly-appointed by the United Nations Secretary-General as representative based in Cambodia , in the prime minister 's office this morning .	this morning , Norodom Ranariddh , the first Prime Minister of the Kingdom of Cambodia , and Hun Sen , the second Prime Minister , met with Benny Widyono in premier mansion . the latter is UN Secretary-General 's representative in Cambodia and just took his office .
mtc-trial:637	now , the multi-channel structure of China 's utilization of foreign investment has taken shape , the foreign investment comes from more than 170 countries and regions .	presently , the diversified structure for China 's utilization of foreign investment has taken shape . the investment comes from over 170 countries and regions .
mtc-trial:546	Xinhua news agency report of January 8 from Moscow - Russian Prime Minister Chernomyrdin said at a government meeting on the 8th that the major achievement Russia made in 1997 was to have created a fundamental basis for its economic growth .	Xinhua news agency . Moscow . Jan. 8 . Russian premier Chernomerkin said in a state conference held on 8 that Russian 's main achievement in 1997 was that it has created basic preconditions for future economic growth .
mtc-trial:538	19 of them were in the middle , and the average price was 1,060,000 yuan . another 6 were around both corners , and the average price was 1,400,000 yuan .	among the purchasers 19 of them were mid range with the average price of 1,060,000 yaun , while 6 high range apartments were sold for an average of 1,400,000 yaun .
mtc-trial:664	ground controllers of the nonstop worldwide hot-air balloon flight said that three riders on the balloon should leave the Chinese airspace and fly eastward across the Pacific Ocean .	the ground control officers for the team that were attempting to circumnavigate the world by balloon said that , the three men should fly towards the air space under control of China . then they will continue towards the east crossing the Pacific Ocean .
mtc-trial:672	nevertheless , she warned that the credit crunch still exists .	however , she warned that the phenomenon of credit contraction still exists .
mtc-trial:643	world swimming championships Lan Wei and Cheng Cheng qualify for second round in 1-meter springboard	Lan Wei and Chen Sheng qualified for 1-meter springboard diving intermediary contest at the world swimming championships
mtc-trial:645	Senator Lott expects the trial to begin on January 11 and to end in two weeks .	Mr. Lord said that he hoped the trial would begin on Jan 11th , and come to an end in two weeks time .
mtc-trial:636	the overhead railway project in Bangkok will restart .	Bangkok overhead railway will start again
mtc-trial:540	Siazon said that even if Cambodia 's opposition groups form a united government before the talks the country wo n't automatically gain membership in ASEAN .	Siazon said Cambodia will not become an ASEAN member automatically even if the Cambodian opposition parties form a coalition before the summit meeting .
mtc-trial:631	in the letter written by the committee to Indonesia President Habibi , it reads that issuing summons was '' the first step of police to accuse '' .	in its letter to the Indonesian President Habibie , the committee said , issuing the subpoena is '' the first step taken by the police for prosecution '' .
